#          r        u(r)        g(r)
    0.010000         inf    0.000000
    0.020000         inf    0.000000
    0.030000         inf    0.000000
    0.040000         inf    0.000000
    0.050000         inf    0.000000
    0.060000         inf    0.000000
    0.070000         inf    0.000000
    0.080000         inf    0.000000
    0.090000         inf    0.000000
    0.100000         inf    0.000000
    0.110000         inf    0.000000
    0.120000         inf    0.000000
    0.130000         inf    0.000000
    0.140000         inf    0.000000
    0.150000         inf    0.000000
    0.160000         inf    0.000000
    0.170000         inf    0.000000
    0.180000         inf    0.000000
    0.190000         inf    0.000000
    0.200000         inf    0.000000
    0.210000         inf    0.000000
    0.220000         inf    0.000000
    0.230000         inf    0.000000
    0.240000         inf    0.000000
    0.250000         inf    0.000000
    0.260000         inf    0.000000
    0.270000         inf    0.000000
    0.280000         inf    0.000000
    0.290000         inf    0.000000
    0.300000         inf    0.000000
    0.310000         inf    0.000000
    0.320000         inf    0.000000
    0.330000         inf    0.000000
    0.340000         inf    0.000000
    0.350000         inf    0.000000
    0.360000         inf    0.000000
    0.370000         inf    0.000000
    0.380000         inf    0.000000
    0.390000         inf    0.000000
    0.400000         inf    0.000000
    0.410000         inf    0.000000
    0.420000         inf    0.000000
    0.430000         inf    0.000000
    0.440000         inf    0.000000
    0.450000         inf    0.000000
    0.460000         inf    0.000000
    0.470000         inf    0.000000
    0.480000         inf    0.000000
    0.490000         inf    0.000000
    0.500000         inf    0.000000
    0.510000         inf    0.000000
    0.520000         inf    0.000000
    0.530000         inf    0.000000
    0.540000         inf    0.000000
    0.550000         inf    0.000000
    0.560000         inf    0.000000
    0.570000         inf    0.000000
    0.580000         inf    0.000000
    0.590000         inf    0.000000
    0.600000         inf    0.000000
    0.610000         inf    0.000000
    0.620000         inf    0.000000
    0.630000         inf    0.000000
    0.640000         inf    0.000000
    0.650000         inf    0.000000
    0.660000         inf    0.000000
    0.670000         inf    0.000000
    0.680000         inf    0.000000
    0.690000         inf    0.000000
    0.700000         inf    0.000000
    0.710000         inf    0.000000
    0.720000         inf    0.000000
    0.730000         inf    0.000000
    0.740000         inf    0.000000
    0.750000         inf    0.000000
    0.760000         inf    0.000000
    0.770000         inf    0.000000
    0.780000         inf    0.000000
    0.790000         inf    0.000000
    0.800000         inf    0.000000
    0.810000         inf    0.000000
    0.820000         inf    0.000000
    0.830000         inf    0.000000
    0.840000         inf    0.000000
    0.850000         inf    0.000000
    0.860000         inf    0.000000
    0.870000         inf    0.000000
    0.880000         inf    0.000000
    0.890000         inf    0.000000
    0.900000         inf    0.000000
    0.910000         inf    0.000000
    0.920000         inf    0.000000
    0.930000         inf    0.000000
    0.940000         inf    0.000000
    0.950000         inf    0.000000
    0.960000         inf    0.000000
    0.970000         inf    0.000000
    0.980000         inf    0.000000
    0.990000         inf    0.000000
    1.000000    0.000000    1.340484
    1.010000    0.000000    1.332039
    1.020000    0.000000    1.323721
    1.030000    0.000000    1.315529
    1.040000    0.000000    1.307459
    1.050000    0.000000    1.299509
    1.060000    0.000000    1.291677
    1.070000    0.000000    1.283962
    1.080000    0.000000    1.276361
    1.090000    0.000000    1.268873
    1.100000    0.000000    1.261497
    1.110000    0.000000    1.254230
    1.120000    0.000000    1.247072
    1.130000    0.000000    1.240022
    1.140000    0.000000    1.233078
    1.150000    0.000000    1.226239
    1.160000    0.000000    1.219504
    1.170000    0.000000    1.212873
    1.180000    0.000000    1.206344
    1.190000    0.000000    1.199917
    1.200000    0.000000    1.193591
    1.210000    0.000000    1.187365
    1.220000    0.000000    1.181239
    1.230000    0.000000    1.175212
    1.240000    0.000000    1.169284
    1.250000    0.000000    1.163453
    1.260000    0.000000    1.157721
    1.270000    0.000000    1.152085
    1.280000    0.000000    1.146546
    1.290000    0.000000    1.141103
    1.300000    0.000000    1.135756
    1.310000    0.000000    1.130505
    1.320000    0.000000    1.125349
    1.330000    0.000000    1.120288
    1.340000    0.000000    1.115321
    1.350000    0.000000    1.110448
    1.360000    0.000000    1.105670
    1.370000    0.000000    1.100985
    1.380000    0.000000    1.096393
    1.390000    0.000000    1.091895
    1.400000    0.000000    1.087489
    1.410000    0.000000    1.083176
    1.420000    0.000000    1.078956
    1.430000    0.000000    1.074828
    1.440000    0.000000    1.070792
    1.450000    0.000000    1.066848
    1.460000    0.000000    1.062995
    1.470000    0.000000    1.059234
    1.480000    0.000000    1.055564
    1.490000    0.000000    1.051985
    1.500000    0.000000    1.048497
    1.510000    0.000000    1.045100
    1.520000    0.000000    1.041793
    1.530000    0.000000    1.038576
    1.540000    0.000000    1.035450
    1.550000    0.000000    1.032413
    1.560000    0.000000    1.029467
    1.570000    0.000000    1.026610
    1.580000    0.000000    1.023842
    1.590000    0.000000    1.021164
    1.600000    0.000000    1.018574
    1.610000    0.000000    1.016074
    1.620000    0.000000    1.013662
    1.630000    0.000000    1.011340
    1.640000    0.000000    1.009105
    1.650000    0.000000    1.006959
    1.660000    0.000000    1.004901
    1.670000    0.000000    1.002931
    1.680000    0.000000    1.001049
    1.690000    0.000000    0.999254
    1.700000    0.000000    0.997548
    1.710000    0.000000    0.995928
    1.720000    0.000000    0.994396
    1.730000    0.000000    0.992950
    1.740000    0.000000    0.991592
    1.750000    0.000000    0.990320
    1.760000    0.000000    0.989135
    1.770000    0.000000    0.988037
    1.780000    0.000000    0.987025
    1.790000    0.000000    0.986099
    1.800000    0.000000    0.985259
    1.810000    0.000000    0.984505
    1.820000    0.000000    0.983837
    1.830000    0.000000    0.983254
    1.840000    0.000000    0.982757
    1.850000    0.000000    0.982345
    1.860000    0.000000    0.982019
    1.870000    0.000000    0.981777
    1.880000    0.000000    0.981621
    1.890000    0.000000    0.981549
    1.900000    0.000000    0.981562
    1.910000    0.000000    0.981660
    1.920000    0.000000    0.981842
    1.930000    0.000000    0.982109
    1.940000    0.000000    0.982459
    1.950000    0.000000    0.982894
    1.960000    0.000000    0.983413
    1.970000    0.000000    0.984016
    1.980000    0.000000    0.984703
    1.990000    0.000000    0.985473
    2.000000    0.000000    0.986327
    2.010000    0.000000    0.987205
    2.020000    0.000000    0.988049
    2.030000    0.000000    0.988860
    2.040000    0.000000    0.989638
    2.050000    0.000000    0.990384
    2.060000    0.000000    0.991099
    2.070000    0.000000    0.991783
    2.080000    0.000000    0.992438
    2.090000    0.000000    0.993064
    2.100000    0.000000    0.993662
    2.110000    0.000000    0.994232
    2.120000    0.000000    0.994776
    2.130000    0.000000    0.995294
    2.140000    0.000000    0.995786
    2.150000    0.000000    0.996254
    2.160000    0.000000    0.996699
    2.170000    0.000000    0.997120
    2.180000    0.000000    0.997518
    2.190000    0.000000    0.997894
    2.200000    0.000000    0.998250
    2.210000    0.000000    0.998585
    2.220000    0.000000    0.998899
    2.230000    0.000000    0.999195
    2.240000    0.000000    0.999472
    2.250000    0.000000    0.999731
    2.260000    0.000000    0.999972
    2.270000    0.000000    1.000196
    2.280000    0.000000    1.000405
    2.290000    0.000000    1.000597
    2.300000    0.000000    1.000774
    2.310000    0.000000    1.000937
    2.320000    0.000000    1.001086
    2.330000    0.000000    1.001221
