#          r        u(r)        g(r)
    0.010000         inf    0.000000
    0.020000         inf    0.000000
    0.030000         inf    0.000000
    0.040000         inf    0.000000
    0.050000         inf    0.000000
    0.060000         inf    0.000000
    0.070000         inf    0.000000
    0.080000         inf    0.000000
    0.090000         inf    0.000000
    0.100000         inf    0.000000
    0.110000         inf    0.000000
    0.120000         inf    0.000000
    0.130000         inf    0.000000
    0.140000         inf    0.000000
    0.150000         inf    0.000000
    0.160000         inf    0.000000
    0.170000         inf    0.000000
    0.180000         inf    0.000000
    0.190000         inf    0.000000
    0.200000         inf    0.000000
    0.210000         inf    0.000000
    0.220000         inf    0.000000
    0.230000         inf    0.000000
    0.240000         inf    0.000000
    0.250000         inf    0.000000
    0.260000         inf    0.000000
    0.270000         inf    0.000000
    0.280000         inf    0.000000
    0.290000         inf    0.000000
    0.300000         inf    0.000000
    0.310000         inf    0.000000
    0.320000         inf    0.000000
    0.330000         inf    0.000000
    0.340000         inf    0.000000
    0.350000         inf    0.000000
    0.360000         inf    0.000000
    0.370000         inf    0.000000
    0.380000         inf    0.000000
    0.390000         inf    0.000000
    0.400000         inf    0.000000
    0.410000         inf    0.000000
    0.420000         inf    0.000000
    0.430000         inf    0.000000
    0.440000         inf    0.000000
    0.450000         inf    0.000000
    0.460000         inf    0.000000
    0.470000         inf    0.000000
    0.480000         inf    0.000000
    0.490000         inf    0.000000
    0.500000         inf    0.000000
    0.510000         inf    0.000000
    0.520000         inf    0.000000
    0.530000         inf    0.000000
    0.540000         inf    0.000000
    0.550000         inf    0.000000
    0.560000         inf    0.000000
    0.570000         inf    0.000000
    0.580000         inf    0.000000
    0.590000         inf    0.000000
    0.600000         inf    0.000000
    0.610000         inf    0.000000
    0.620000         inf    0.000000
    0.630000         inf    0.000000
    0.640000         inf    0.000000
    0.650000         inf    0.000000
    0.660000         inf    0.000000
    0.670000         inf    0.000000
    0.680000         inf    0.000000
    0.690000         inf    0.000000
    0.700000         inf    0.000000
    0.710000         inf    0.000000
    0.720000         inf    0.000000
    0.730000         inf    0.000000
    0.740000         inf    0.000000
    0.750000         inf    0.000000
    0.760000         inf    0.000000
    0.770000         inf    0.000000
    0.780000         inf    0.000000
    0.790000         inf    0.000000
    0.800000         inf    0.000000
    0.810000         inf    0.000000
    0.820000         inf    0.000000
    0.830000         inf    0.000000
    0.840000         inf    0.000000
    0.850000         inf    0.000000
    0.860000         inf    0.000000
    0.870000         inf    0.000000
    0.880000         inf    0.000000
    0.890000         inf    0.000000
    0.900000         inf    0.000000
    0.910000         inf    0.000000
    0.920000         inf    0.000000
    0.930000         inf    0.000000
    0.940000         inf    0.000000
    0.950000         inf    0.000000
    0.960000         inf    0.000000
    0.970000         inf    0.000000
    0.980000         inf    0.000000
    0.990000         inf    0.000000
    1.000000    0.000000    1.199716
    1.010000    0.000000    1.195340
    1.020000    0.000000    1.191013
    1.030000    0.000000    1.186736
    1.040000    0.000000    1.182507
    1.050000    0.000000    1.178326
    1.060000    0.000000    1.174193
    1.070000    0.000000    1.170107
    1.080000    0.000000    1.166069
    1.090000    0.000000    1.162078
    1.100000    0.000000    1.158134
    1.110000    0.000000    1.154237
    1.120000    0.000000    1.150386
    1.130000    0.000000    1.146582
    1.140000    0.000000    1.142824
    1.150000    0.000000    1.139112
    1.160000    0.000000    1.135446
    1.170000    0.000000    1.131826
    1.180000    0.000000    1.128252
    1.190000    0.000000    1.124724
    1.200000    0.000000    1.121241
    1.210000    0.000000    1.117805
    1.220000    0.000000    1.114414
    1.230000    0.000000    1.111068
    1.240000    0.000000    1.107769
    1.250000    0.000000    1.104515
    1.260000    0.000000    1.101307
    1.270000    0.000000    1.098144
    1.280000    0.000000    1.095027
    1.290000    0.000000    1.091956
    1.300000    0.000000    1.088930
    1.310000    0.000000    1.085951
    1.320000    0.000000    1.083017
    1.330000    0.000000    1.080128
    1.340000    0.000000    1.077286
    1.350000    0.000000    1.074490
    1.360000    0.000000    1.071739
    1.370000    0.000000    1.069034
    1.380000    0.000000    1.066376
    1.390000    0.000000    1.063763
    1.400000    0.000000    1.061197
    1.410000    0.000000    1.058676
    1.420000    0.000000    1.056202
    1.430000    0.000000    1.053774
    1.440000    0.000000    1.051392
    1.450000    0.000000    1.049057
    1.460000    0.000000    1.046768
    1.470000    0.000000    1.044526
    1.480000    0.000000    1.042330
    1.490000    0.000000    1.040180
    1.500000    0.000000    1.038078
    1.510000    0.000000    1.036022
    1.520000    0.000000    1.034012
    1.530000    0.000000    1.032050
    1.540000    0.000000    1.030134
    1.550000    0.000000    1.028266
    1.560000    0.000000    1.026444
    1.570000    0.000000    1.024669
    1.580000    0.000000    1.022942
    1.590000    0.000000    1.021261
    1.600000    0.000000    1.019628
    1.610000    0.000000    1.018042
    1.620000    0.000000    1.016503
    1.630000    0.000000    1.015012
    1.640000    0.000000    1.013568
    1.650000    0.000000    1.012172
    1.660000    0.000000    1.010823
    1.670000    0.000000    1.009522
    1.680000    0.000000    1.008269
    1.690000    0.000000    1.007063
    1.700000    0.000000    1.005905
    1.710000    0.000000    1.004795
    1.720000    0.000000    1.003733
    1.730000    0.000000    1.002718
    1.740000    0.000000    1.001752
    1.750000    0.000000    1.000834
    1.760000    0.000000    0.999964
    1.770000    0.000000    0.999142
    1.780000    0.000000    0.998369
    1.790000    0.000000    0.997644
    1.800000    0.000000    0.996967
    1.810000    0.000000    0.996338
    1.820000    0.000000    0.995758
    1.830000    0.000000    0.995227
    1.840000    0.000000    0.994744
    1.850000    0.000000    0.994310
    1.860000    0.000000    0.993924
    1.870000    0.000000    0.993587
    1.880000    0.000000    0.993299
    1.890000    0.000000    0.993060
    1.900000    0.000000    0.992870
    1.910000    0.000000    0.992729
    1.920000    0.000000    0.992637
    1.930000    0.000000    0.992594
    1.940000    0.000000    0.992600
    1.950000    0.000000    0.992655
    1.960000    0.000000    0.992760
    1.970000    0.000000    0.992914
    1.980000    0.000000    0.993117
    1.990000    0.000000    0.993370
    2.000000    0.000000    0.993673
    2.010000    0.000000    0.993994
    2.020000    0.000000    0.994306
    2.030000    0.000000    0.994606
    2.040000    0.000000    0.994897
    2.050000    0.000000    0.995177
    2.060000    0.000000    0.995448
    2.070000    0.000000    0.995708
    2.080000    0.000000    0.995960
    2.090000    0.000000    0.996202
    2.100000    0.000000    0.996435
    2.110000    0.000000    0.996659
    2.120000    0.000000    0.996875
    2.130000    0.000000    0.997082
    2.140000    0.000000    0.997280
    2.150000    0.000000    0.997471
    2.160000    0.000000    0.997653
    2.170000    0.000000    0.997828
    2.180000    0.000000    0.997996
    2.190000    0.000000    0.998156
    2.200000    0.000000    0.998309
    2.210000    0.000000    0.998454
    2.220000    0.000000    0.998593
    2.230000    0.000000    0.998726
    2.240000    0.000000    0.998852
    2.250000    0.000000    0.998971
    2.260000    0.000000    0.999085
    2.270000    0.000000    0.999192
    2.280000    0.000000    0.999294
    2.290000    0.000000    0.999390
    2.300000    0.000000    0.999481
    2.310000    0.000000    0.999566
    2.320000    0.000000    0.999646
    2.330000    0.000000    0.999722
